id,user_id,question,response,timestamp
122,7972368656,"When something goes wrong in a team project, how do you usually respond?","I try to understand where the problem comes from. I analyze the situation, listen to everyone’s point of view.",2025-03-03 15:37:44.165992
123,7972368656,You’re given a leadership role in a project with a tight deadline. How do you organize the team?,"I start with a kickoff meeting to assign clear tasks to everyone. I check in regularly everyone’s progress and to address any issues. Before the deadline, we meet again to review each person’s progress and finalize the project.",2025-03-03 15:42:21.190938
124,7972368656,Imagine your friend just told you they failed something important to them. What would you say to comfort them?,"It’s okay to fail. You did your best, and that’s the most important thing. You should be proud of yourself for giving everything you got",2025-03-03 15:43:00.889779
125,7972368656,What’s a mistake you made that taught you an important life lesson?,"You shouldn’t leave things unsaid because it will only create more tension, and you will end up feeling even more frustrated with the person.  Small issues can turn into bigger problèmes",2025-03-03 15:48:23.903210
126,7954959823,"If you could instantly master any creative skill, what would it be?",I would choose to master singing. I always wanted to know how to sing. I think that music is the best form of art.,2025-03-03 17:56:38.975449
127,7954959823,"If you had to describe your personality using a weather forecast, what would it be?",I would describe my personality as a sunny day with 25 degrees Celsius. The kind of day that everyone enjoy and the kind of day that you can do any outdoors acitivity as well as indoor activities. It describes my multitasking kind of personality I have.,2025-03-03 17:58:50.902816
128,7954959823,How do you handle uncertainty or not knowing what comes next?,I handle it pretty well because it is not in my power to change the outcome. Even if I don’t like the situation where I don’t know what comes next because I like having control of every situation.,2025-03-03 18:09:23.009277
129,7954959823,What’s your go-to response when faced with an awkward situation?,"When I am faced with an awkward situation, I usually stay silent after that. It makes the situation more awkward but it is my go to response.",2025-03-03 18:14:05.747626
130,7954959823,Imagine you had to describe your family in three words—what would they be?,It would be best family ever.,2025-03-03 18:14:36.778460
131,7796093064,"When making important decisions, do you trust your instincts or rely on logical analysis?","I use both, at first my instincts but I try to resonate so I can make the best choice",2025-03-04 17:32:38.605903
132,7796093064,What are the three most important values in your life?,"Family, ambition and authenticity",2025-03-04 17:33:26.093779
133,7796093064,You find a magic lamp with three wishes. What do you ask for?,"1. Health for myself and all of my family 
2. Help me to get where I want in life 
3. Be rich",2025-03-04 17:34:04.324397
134,7796093064,"If you could have dinner with your past or future self, which one would you choose?","I would chose my past to let them now how I am doing, and that we are getting there so they feel less anxious",2025-03-04 17:34:29.053543
135,7796093064,How important is loyalty to you in relationships?,It’s one of the most import value for me in a relationship. You need people to count on and not people who can let you down,2025-03-04 17:34:52.042636
136,7954959823,"If you had to describe your personality using a weather forecast, what would it be?",I would describe my personality as a sunny day with 25 degrees Celsius. The kind of day that everyone enjoy and the kind of day that you can do any outdoors acitivity as well as indoor activities. It describes my multitasking kind of personality I have.,2025-03-04 18:11:55.825296
137,7954959823,"In times of stress or difficulty, do you turn to your family for support?",Yes in times of stress I turn to my family for support. In difficult time it is important to have someone that you can talk to and a family member is always better because they are the ones that know you the best.,2025-03-04 18:13:21.975596
138,7954959823,"Would you say you think more in words, images, or emotions?",I would say tha t j think more in images. Visualization is my technic. When I am having a problem I always try to visualize the situation and the different solution to be able to understand more what it is happening.,2025-03-04 18:14:27.145529
139,7954959823,Are you more introverted or extroverted?,I am extroverted. I have the ability to go talk to anybody at any time without being shy. I consider myself as extroverted because I am very comfortable socially.,2025-03-04 18:15:17.472910
140,7954959823,"Are you closer to certain family members? If so, who and why?",Yes I am  closer to my sisters. They are everything that I wish for. Always here to support me and help when I need it. We are in super good terms we know each other and we are always here for each other.,2025-03-04 18:17:29.716120
141,7972368656,"If you could relive one moment in your life, which one would it be and why?","It would be the weekend with my friends in Hammamet. We were ten girls in the apparement. We spend the day swimming and the night dancing. It was the last weekend before we started working, so we felt completely free, with no worries or responsibilities. It was a moment of pure happiness and carefree. I would love to experience it again.",2025-03-04 18:34:16.545035
142,7972368656,Imagine you could meet your future self—what’s the first question you’d ask?,What do you do for a living?,2025-03-04 18:35:00.488175
143,7972368656,"You’ve been training hard for something, but at the last moment, someone else takes your spot. How do you react?","I would feel very bad inside because I worked hard. It would be disappointing and frustrating, but I wouldn’t show my feelings to the other person.",2025-03-04 18:37:22.568737
144,7972368656,You find a wallet on the street with a large sum of money but no ID. What do you do?,"I would post about it on social media in large community groups. I would also inform nearby restaurants and shops, letting them know that I found the wallet and giving them my phone number in case the owner comes looking for it.",2025-03-04 18:39:30.769473
145,7972368656,"In disagreements, do you prefer harmony or confrontation?","I don’t like tension or conflict, so I usually listen to others and try to understand their point of view. If possible, I look for a compromise that makes everyone feel comfortable.",2025-03-04 18:40:49.820100
146,7796093064,"In times of stress or difficulty, do you turn to your family for support?","Yes , I always get help from family when I am stresse, they handle stress better than me so they help me a lot",2025-03-05 13:26:02.479991
147,7796093064,Your friend is making a big mistake in their personal life. Do you intervene or let them learn from their experience?,"I usually  give them advice nicely and honestly, after they do whatever they want even if they don’t listen to me",2025-03-05 13:26:42.503023
148,7796093064,"If you had one day to do anything you wanted, how would you spend it?",I would spend it with my family and my friend around the beach and shopping and eating,2025-03-05 13:27:03.247978
149,7796093064,"If you had to take full responsibility for a failed group project, what would you say to the team?",I would say sorry if I am wrong but if no one helped I ll telle them that they should have helped me,2025-03-05 13:27:28.818566
150,7796093064,You catch someone lying to you. Do you confront them immediately or let it go?,"It depends on how the lie is big, but usually I confront them I am very honest person and I don’t like lies",2025-03-05 13:27:56.378264
151,7972368656,How do you handle conflicts in friendships or relationships?,"I don’t like conflicts. I listen to what others have to say, but I don’t respond in the heat of the moment. I take some time alone to calm down.",2025-03-05 15:26:42.862700
152,7972368656,Who in your family has influenced you the most and how?,"My little brother. He has always been honest with himself and others. His intelligence and kindness make him someone I truly admire. He has a heart of gold and is always ready to help others without expecting anything in return. He also fully accepts his flaws, which makes him even more authentic",2025-03-05 15:32:26.285470
153,7972368656,How do you typically show love and appreciation to your family?,With hugs and loving words. I will hug them 10 times a day and tell them I love them every hour.,2025-03-05 15:34:01.590913
154,7972368656,You’re given the chance to switch lives with someone for a day. Who do you choose and why?,"A singer such as Miley Cyrus, just to see what it’s like for a day to be a celebrity, and to have an amazing voice.",2025-03-05 15:38:05.471423
155,7972368656,You discover that a company you work for is engaging in unethical practices. What do you do?,"It depends on the context. If it involves child labor or slavery, I would resign and report it to the proper authorities. If it’s something less serious, I would talk about it with others.",2025-03-05 15:40:14.085889
156,7954959823,"What was the most difficult moment you’ve ever faced, and how did you overcome it?",Moving to Canada is the most difficult moment I faced. It was hard because I moved to a country that I don’t know and getting out of my comfort zone. I overcame it by being my self and I had tiny leash the social and extrovert person in me to be able to make some new friends and with the a great group of friends you can overcome a lot of obstacles.,2025-03-05 18:08:46.110155
157,7954959823,Who in your family has influenced you the most and how?,"My dad has the influenced me the most. He is a great example for em and a great success story. He is calm and diplomatic  he has a very good communication and negotiation skills and he is the biggest hardworker person I know. By observing him every day and talking to him, he tends to influence me to become more like him.",2025-03-05 18:10:38.243468
158,7954959823,A colleague takes credit for your idea in a meeting. How do you react?,I react calmly. I don’t do my job for the fame but to learn. If he wants the credit he can have them. But he will take the responsibilities that comes with the idea. I won’t be helping him.,2025-03-05 18:12:29.140608
159,7954959823,"When faced with a big decision, do you go with your gut feeling or analyze every option carefully?","When I face a big decision I analyze every option carefully. Once I analyzed them all, It is easier to make the decision based on the outcome that I want to reach.",2025-03-05 18:13:16.785238
160,7954959823,What do you value most in friendships or professional relationships?,Honesty and being ethical and correct is what I value the most in friendship or professional relationship. I want the people that are around me to be nice people with great values and some honor.,2025-03-05 18:14:15.683564
161,7796093064,"You’re in a heated argument, and the other person refuses to back down. How do you de-escalate?","I ‘ll probably stop answering, if that person is stuborn why bother",2025-03-10 13:06:42.065555
162,7796093064,How would you describe yourself in five words?,"Curious , pleasant, stressed, funny and ambitions",2025-03-10 13:07:39.825640
163,7796093064,"If you could instantly master any skill, which one would you choose?",Playing tennis,2025-03-10 13:07:49.753257
164,7796093064,You receive unexpected bad news in the middle of an important task. How do you handle it?,I usually show a lot my emotion so i can’t hide it. I’ll probably go somewhere and Stay alone,2025-03-10 13:09:14.077534
165,7796093064,Would you describe yourself as more organized or spontaneous?,It dépends a lot on the situation i am usually organized but i can be spontaneous,2025-03-10 13:09:52.748725
166,7954959823,Which memory would you choose to share if someone wanted to understand who you really are?,"I would choose the memory of me having a sleepover with all my cousins during the new year eve. It was so much fun all together. It represents my most important value, which is family always comes first.",2025-03-10 20:49:29.336623
167,7954959823,"If you could have any superpower, which one would you choose and why?",I would choose the superpower to be super fast like the flash. Because having that speed is kind of having different super power including controlling the time.,2025-03-10 20:50:59.199403
168,7954959823,What’s the most spontaneous thing you’ve ever done?,I went on a week end trip with my best friend discovering the state of Quebec. We took one bag each and we rented a car and have one amazing week end,2025-03-10 20:51:34.993451
169,7954959823,"When faced with a big decision, do you go with your gut feeling or analyze every option carefully?",I analyze every option carefully because it helps me being calm and especially super confident about what I am doing.,2025-03-10 20:52:13.022750
170,7954959823,"Do you believe in second chances, or do you think people rarely change?",I believe in second chances depending on the people. When the person is fundamentally bad it will never change. But in some people in their profond dark side sometimes we can see some light and these people can change.,2025-03-10 20:53:23.124154
171,7972368656,"If you could have dinner with your past or future self, which one would you choose?",Future self: I would want to know if I have any regrets about the choices I made in my life and  change certain decisions before it’s too late,2025-03-10 21:39:23.282245
172,7972368656,"You’ve been training hard for something, but at the last moment, someone else takes your spot. How do you react?","I would feel very bad inside because I worked hard. It would be disappointing and frustrating, but I wouldn’t show my feelings to the other person.",2025-03-10 21:41:41.049499
173,7972368656,"Do you believe people are naturally good, or do they need to be guided?",Naturaliy good:  I think that kindness and empathy are natural traits,2025-03-10 21:43:01.580647
174,7972368656,Is there a game or activity from your childhood that you still think about fondly?,Playing Just Dance on the Wii with my best friends. I still think about that whenever i listen to some of the songs,2025-03-10 21:45:55.421883
175,7972368656,"When something goes wrong in a team project, how do you usually respond?","I try to understand where the problem comes from. I analyze the situation, listen to everyone’s point of view.",2025-03-10 21:46:16.301272
176,7796093064,Is there a family tradition that holds special meaning for you?,Each Sunday we would go to have lunch at my grandma and it was so fun because you meet with all of your cousins,2025-03-11 12:47:22.926037
177,7796093064,How do you typically show love and appreciation to your family?,I tell them that I love them or hug them,2025-03-11 12:47:32.343233
178,7796093064, What word would people close to you use to describe you?,generous,2025-03-11 12:47:43.491335
179,7796093064,Imagine you had to describe your family in three words—what would they be?,"Caring, fun, generous",2025-03-11 12:47:56.921239
180,7796093064,How do you usually react to constructive criticism?,"I usually react well, I listen and try to do better",2025-03-11 12:48:14.738319
181,7954959823,What’s one situation that always triggers a strong emotional reaction from you?,"When me and my mom argue it triggers a strong emotional reaction from me. Our argument is usually intense and since we think alike, the situation escalate quickly and it gets really emotional.",2025-03-11 21:18:14.765044
182,7954959823,How would you describe your relationship with your family?,I have a very good relationship with my family. We all get along and we are all around the same age that means that we grew up super close together.,2025-03-11 21:19:20.708399
183,7954959823,You find a wallet on the street with a large sum of money but no ID. What do you do?,If there is no id and no way to identify to who this money belong than I will consider it as a gift from god.,2025-03-11 21:19:53.644172
184,7954959823,What is your happiest childhood memory?,My happiest childhood memory is new year eve with all my cousins. We all got together played some games and watched movies danced and laughed.,2025-03-11 21:23:59.852697
185,7954959823,"If you had one day to do anything you wanted, how would you spend it?","I will spend it with my family, girlfriend and friends having a big lunch and bbq in a beach house in Tunisia enjoying the beach the sun, the drinks and the good company.",2025-03-11 21:25:38.667010
186,7972368656,"If your family were a TV show, what genre would it be (comedy, drama, adventure) and why?","Fuller House: Everyone gets involved in each other’s business, but always with good intentions and without judgment.",2025-03-11 21:30:48.147158
187,7972368656,A colleague takes credit for your idea in a meeting. How do you react?,It will be frustrating and inwill be mad.  I will talk to my colleague afterward to address the situation and make sure my contributions are recognized.,2025-03-11 21:32:16.599783
188,7972368656,What’s something you learned from your parents or guardians that you still apply today?,Always respect everyone. No matter who they are,2025-03-11 21:34:54.084542
189,7972368656,Is there a cause or issue that you deeply care about?,The Palestinian cause: There is a lot of injustice surrounding the situation.  Everyone deserves to live in safety and dignity.,2025-03-11 21:37:24.431816
190,7972368656,"If you could have dinner with your past or future self, which one would you choose?",Future self: I would want to know if I have any regrets about the choices I made in my life and  change certain decisions before it’s too late,2025-03-11 21:41:33.448366
191,7796093064,"You’re in a competition, and you realize that cheating could guarantee you a win. Do you take the risk?","If its a game with some friends i would take a risk but if it’s a serious competition i wouldn’t take the risk , especially that i want to win FairPlay",2025-03-12 21:08:46.733917
192,7796093064,"Do you enjoy solving puzzles and challenges, or do they frustrate you?","it depends, I like challenges more than puzzles but small ones because I don’t have a lot of patience",2025-03-12 21:09:14.361996
193,7796093064,"What role do you usually take in your family (e.g., the mediator, the leader, the quiet one)?",The funny one,2025-03-12 21:09:22.447058
194,7972368656,"In times of stress or difficulty, do you turn to your family for support?",Yes. My family is a great source of moral support for me. They help me calm down and stay organized.,2025-03-12 21:09:29.763283
195,7796093064,"A friend asks for your honest opinion on something, but you know the truth might hurt them. How do you respond?",I would tell them the truth I am very honest person and I hate laying,2025-03-12 21:09:36.448242
196,7796093064,A friend confides in you about something illegal they did. Do you keep their secret?,"It depends on how illegal it is, i would just rather not know",2025-03-12 21:09:55.498800
197,7972368656,A stranger insults you for no reason. Do you ignore them or respond?,I would ignore them. Reacting might give them the satisfaction they are looking for,2025-03-12 21:10:41.057715
198,7972368656,You find out that a friend has been talking about you behind your back. What do you do?,"I ignore it, but I no longer give them any importance. I remove them from my list of friends and no longer trust them.",2025-03-12 21:12:21.211723
199,7972368656,What’s a moment in your life that completely changed your perspective on something?,"My best friend’s illness. Life is short, and we never know what it has in store for us. We need to enjoy it and surround ourselves with the people we love.",2025-03-12 21:15:17.123226
200,7972368656,Is there a family tradition that holds special meaning for you?,"Sunday lunch at my grandmother’s house. The whole family gathers, we eat well, talk about everything, and share lots of laughter.",2025-03-12 21:16:48.174812
201,7796093064,"In times of stress or difficulty, do you turn to your family for support?",Yes I am a very stressed person so whenever I feel anxious I’ll go to them so they can calm me down,2025-03-13 12:38:09.637997
202,7796093064,Imagine your friend just told you they failed something important to them. What would you say to comfort them?,"I’ll try to cheer them up, go do something fun to change their thought , and tell them that’s how you learn and it’s only something small and they will do better next time",2025-03-13 12:38:53.565290
203,7796093064,You strongly disagree with a friend’s political or social views. Do you argue or avoid the topic?,It depend if I am going to learn something I’ll argue if he’s a stubborn person I’ll just avoid any topic related,2025-03-13 12:39:20.591351
204,7796093064,What’s the first memory you can clearly remember?,I don’t know,2025-03-13 12:39:32.986158
205,7796093064,"You’re about to achieve a big goal, but an unexpected obstacle appears. Do you push through or adjust your expectations?",It depends if I am psychologically weak I’ll adjust my expectations and if I am ok mentally and I can keep going I’ll push through,2025-03-13 12:40:14.154225
206,7972368656,How do you typically show love and appreciation to your family?,With hugs and loving words. I will hug them 10 times a day and tell them I love them every hour.,2025-03-13 17:39:19.303276
207,7972368656,"If you were a fictional character, who would you be?","I would be Elizabeth Bennet from the book Pride and Prejudice. She is intelligent, independent, and has a strong personality. She is not afraid to speak her mind and stand up for what she believes in.",2025-03-13 17:41:18.074797
208,7972368656,"If you could meet any historical figure, who would it be and why?","Cleopatra: Meeting her would be an amazing opportunity to understand her leadership, her vision for Egypt, and the strength of her character",2025-03-13 17:43:08.253756
209,7972368656,"Do you enjoy solving puzzles and challenges, or do they frustrate you?","At first, I love it. They are exciting and make me think. But if I can’t find the solution quickly, I get very frustrated. It annoys me when I feel stuck, and I just give up.",2025-03-13 17:45:01.629844
210,7972368656,"You’ve been training hard for something, but at the last moment, someone else takes your spot. How do you react?","I would feel very bad inside because I worked hard. It would be disappointing and frustrating, but I wouldn’t show my feelings to the other person.",2025-03-13 17:45:34.073027
211,7954959823,Your boss gives you credit for work that a colleague actually did. Do you correct them?,Yes ! If I receives credits for something I didn’t do I will correct it because I consider that everyone needs to be recognized for their work,2025-03-13 20:36:48.144421
212,7954959823,What’s a moment in your life that completely changed your perspective on something?,"Moving to Canada changed my perspective on life. It was a life experience that changed my way to see everything because when you live alone far from everyone, it gets hard mentally and you start learning the value of everything you had and you will learn to cherish them.",2025-03-13 20:38:12.162534
213,7954959823,Are you more of a listener or a talker in conversations?,I am more of a listener in a conversation.,2025-03-13 20:38:50.642543
214,7954959823,You catch someone lying to you. Do you confront them immediately or let it go?,If I catch someone lying to me I will confront them immediately if we are in a private space and I am talking to him face to face. If we are discussing something in front of lot of people I will let it go and confront him later.,2025-03-13 20:40:44.498165
215,7954959823,Someone criticizes your work harshly. Do you take it personally or use it as motivation?,It depends on who criticizes my work. If it is my manager I will take as a motivation if it is someone that has no relation to my work I will take personally because they don’t have to criticize something that they have no knowledge about.,2025-03-13 20:43:23.559263
216,7796093064,"If your family were a TV show, what genre would it be (comedy, drama, adventure) and why?",I would chose comedy  because they are fun pleasant,2025-03-14 12:30:50.634891
217,7796093064,"When traveling, do you prefer quiet places or lively destinations?","Lively destination where chaos reigns, places like Istanbul",2025-03-14 12:31:17.353267
218,7796093064,What’s one principle or belief you’ll never compromise on?,To always be there for my family,2025-03-14 12:31:34.208597
219,7796093064,Are you more of a listener or a talker in conversations?,It depends on my mood but mos most  the time I am a listener,2025-03-14 12:31:58.536383
220,7796093064,"You’re in a heated argument, and the other person refuses to back down. How do you de-escalate?",I just don’t answer anymore and let it go,2025-03-14 12:32:11.895783
221,7972368656,How do you usually react to constructive criticism?,"I take it very personally. I am a perfectionist, and I can’t help but blame myself if I don’t do well. Even if the criticism is meant to help, I often feel disappointed in myself.",2025-03-14 21:30:25.447355
222,7972368656,"If someone had to describe you with one sentence, what would they say?",Kind. I genuinely treat people with compassion.,2025-03-14 21:32:44.357966
223,7972368656,"If you suddenly won a huge amount of money, what would you do first?","I will give some money to my family and close ones. Then, I will donate to charities that are important to me, especially orphanages.",2025-03-14 21:34:18.147787
224,7972368656,Who was your childhood hero or role model?,My mother. She is a very strong person with a heart of gold. She is very empathetic and very intelligent.,2025-03-14 21:35:29.494878
225,7972368656,"Would you say you think more in words, images, or emotions?",I think mostly in words. It feels like I am talking to myself in my mind. Words help me organize my ideas clearly and logically.,2025-03-14 21:36:59.281706
226,7954959823,You’re given a leadership role in a project with a tight deadline. How do you organize the team?,I organize the team with people I can trust and mainly engineers. Because they have the sens of urgency and organization.,2025-03-14 21:39:01.963481
227,7954959823,Your boss gives you credit for work that a colleague actually did. Do you correct them?,Yes I correct them because everyone deserve to have credits for their work.,2025-03-14 21:40:13.702712
228,7954959823,How do you typically handle unexpected situations?,I usually take a step back and take a deep breath. Because with a calm mind I am more able to concentrate for unexpected situations and find solution faster.,2025-03-14 21:41:06.771078
229,7954959823,"You’re in a competition, and you realize that cheating could guarantee you a win. Do you take the risk?",No I don’t cheat. It is dishonest. If I can’t win with my full abilities then I don’t deserve to win. If I want to win I will work harder.,2025-03-14 21:43:51.674948
230,7954959823,You’ve been given a “reset” button for any part of your life. Would you use it? Why or why not?,No I won’t use it. I don’t have any regrets in my life and it is going exactly where I want it to go.,2025-03-14 21:44:14.091572
231,7796093064,Do you prefer spending time alone or with others?,"I prefer spending time with people I love, but sometimes I need my alone time to recharge my battery",2025-03-17 11:13:08.094360
232,7796093064,Do you like people to speak directly to you or use more nuanced expressions?,"I am an honest person, so I would like for people to speak directly to me and say whatever they want to say",2025-03-17 11:13:21.402706
233,7796093064,"You work hard on a project, but someone else gets praised for it. How do you respond?",I hope he’s gonna be honest and say that I help him but if he’s not like it’s fine and I’ll get credit for another project and for my self-esteem I know that I did it,2025-03-17 11:13:40.195695
234,7796093064,Do you prefer structured activities or free-flowing creativity?,"It really depends like when I need to travel I organize myself before, but when I’m in that city or a place I’m visiting I like to do free flowing things",2025-03-17 11:14:08.259652
235,7796093064,You find out that a friend has been talking about you behind your back. What do you do?,I will go to talk to them or just not talk to them at all anymore,2025-03-17 11:14:22.996022
236,7972368656,"If your family were a TV show, what genre would it be (comedy, drama, adventure) and why?","Fuller House: Everyone gets involved in each other’s business, but always with good intentions and without judgment.",2025-03-17 21:19:27.628453
237,7972368656,How do you handle stress or conflict?,"I don’t handle it very well. I am a very anxious person. In these situations, I try to take a moment for myself, reflect on the situation, and think about how to handle it peacefully.",2025-03-17 21:26:54.811156
238,7972368656,"You’re offered a dream opportunity, but it means leaving behind something important. What do you choose?","I stay. There will always be new opportunities, but the important people I love are irreplaceable.",2025-03-17 21:28:26.453904
239,7972368656,Do you prefer to talk about your emotions or process them internally?,"I process them internally. It’s not easy for me to express my feelings.
I prefer to deal with them on my own. I need time to process my emotions before talking about them.",2025-03-17 21:32:05.145974
240,7972368656,How important is loyalty to you in relationships?,"Loyalty is really important to me. When I share my secrets and emotions, I need to feel safe. Trust is the foundation of any relationship.",2025-03-17 21:33:57.266510
241,7796093064,"If you could instantly master any creative skill, what would it be?",I would love to know how to belly dance or sing,2025-03-18 13:01:43.757992
242,7796093064,"If you found a wallet full of money on the street with no ID, what would you do?",I would go to the closest police station and give it to them,2025-03-18 13:02:03.844574
243,7796093064,"A friend asks for your honest opinion on something, but you know the truth might hurt them. How do you respond?",I am an honest person so I would say the truth nicely,2025-03-18 13:02:26.705327
244,7796093064,"If your life was turned into a movie, what genre would it be and who would play you?",Comedy,2025-03-18 13:02:31.925528
245,7796093064,"Are you someone who enjoys deep thinking, or do you prefer action over contemplation?","I am a good mix of both, it depends on the situation is but sometimes I take directly action and sometimes I overthink a lot especially in more stressful situations",2025-03-18 13:03:30.497033
